"","MFG_DATE","PLANT_ID","PRODUCT_ID","ITEMS_PRODUCED","ITEMS_SAMPLED","ITEMS_DEFECTIVE","MFG_DEFECT_RATE"
"1956",2020-05-08,"US1","LAP03",37980,330,5,0.0151515151515152
"1957",2020-05-09,"US1","LAP03",38000,280,4,0.0142857142857143
"1958",2020-05-10,"US1","LAP03",38030,400,6,0.015
"1959",2020-05-11,"US1","LAP03",37960,470,8,0.0170212765957447
"1960",2020-05-12,"US1","LAP03",38030,330,5,0.0151515151515152
"1961",2020-05-13,"US1","LAP03",38030,320,5,0.015625
"1962",2020-05-14,"US1","LAP03",37960,550,9,0.0163636363636364
"1963",2020-05-15,"US1","LAP03",38030,470,8,0.0170212765957447
"1964",2020-05-16,"US1","LAP03",37990,310,5,0.0161290322580645
"1965",2020-05-17,"US1","LAP03",38030,330,5,0.0151515151515152
"1966",2020-05-18,"US1","LAP03",38030,370,6,0.0162162162162162
"1967",2020-05-19,"US1","LAP03",37980,400,6,0.015
"1968",2020-05-20,"US1","LAP03",38010,500,8,0.016
"1969",2020-05-21,"US1","LAP03",38010,510,8,0.0156862745098039
"1970",2020-05-22,"US1","LAP03",38010,320,5,0.015625
"1971",2020-05-23,"US1","LAP03",37940,310,5,0.0161290322580645
"1972",2020-05-24,"US1","LAP03",38040,360,6,0.0166666666666667
"1973",2020-05-25,"US1","LAP03",37970,510,8,0.0156862745098039
"1974",2020-05-26,"US1","LAP03",38010,470,8,0.0170212765957447
"1975",2020-05-27,"US1","LAP03",37980,350,6,0.0171428571428571
"1976",2020-05-28,"US1","LAP03",38060,280,4,0.0142857142857143
"1977",2020-05-29,"US1","LAP03",37970,150,2,0.0133333333333333
"1978",2020-05-30,"US1","LAP03",37980,280,4,0.0142857142857143
"1979",2020-05-31,"US1","LAP03",38060,440,7,0.0159090909090909
"1980",2020-06-01,"US1","LAP03",38030,370,6,0.0162162162162162
"1981",2020-06-02,"US1","LAP03",37990,430,7,0.0162790697674419
"1982",2020-06-03,"US1","LAP03",38010,320,5,0.015625
"1983",2020-06-04,"US1","LAP03",38000,520,8,0.0153846153846154
"1984",2020-06-05,"US1","LAP03",38050,480,8,0.0166666666666667
"1985",2020-06-06,"US1","LAP03",37990,410,7,0.0170731707317073
"1986",2020-06-07,"US1","LAP03",37960,210,3,0.0142857142857143
"1987",2020-06-08,"US1","LAP03",37990,300,5,0.0166666666666667
"1988",2020-06-09,"US1","LAP03",38050,410,7,0.0170731707317073
"1989",2020-06-10,"US1","LAP03",37970,480,8,0.0166666666666667
"1990",2020-06-11,"US1","LAP03",38050,260,4,0.0153846153846154
"1991",2020-06-12,"US1","LAP03",38010,420,7,0.0166666666666667
"1992",2020-06-13,"US1","LAP03",37980,460,7,0.0152173913043478
"1993",2020-06-14,"US1","LAP03",37960,420,7,0.0166666666666667
"1994",2020-06-15,"US1","LAP03",37980,490,8,0.0163265306122449
"1995",2020-06-16,"US1","LAP03",38000,580,9,0.0155172413793103
"1996",2020-06-17,"US1","LAP03",38020,260,4,0.0153846153846154
"1997",2020-06-18,"US1","LAP03",38030,350,6,0.0171428571428571
"1998",2020-06-19,"US1","LAP03",38050,460,7,0.0152173913043478
"1999",2020-06-20,"US1","LAP03",38030,330,5,0.0151515151515152
"2000",2020-06-21,"US1","LAP03",38040,450,7,0.0155555555555556
"2001",2020-06-22,"US1","LAP03",37960,640,10,0.015625
"2002",2020-06-23,"US1","LAP03",38080,590,9,0.0152542372881356
"2003",2020-06-24,"US1","LAP03",38040,390,6,0.0153846153846154
"2004",2020-06-25,"US1","LAP03",38050,180,3,0.0166666666666667
"2005",2020-06-26,"US1","LAP03",38000,390,6,0.0153846153846154
"2006",2020-06-27,"US1","LAP03",38010,540,9,0.0166666666666667
"2007",2020-06-28,"US1","LAP03",38010,330,5,0.0151515151515152
"2008",2020-06-29,"US1","LAP03",37930,440,7,0.0159090909090909
"2009",2020-06-30,"US1","LAP03",38060,370,6,0.0162162162162162
"2010",2020-07-01,"US1","LAP03",38020,290,5,0.0172413793103448
"2011",2020-07-02,"US1","LAP03",37960,250,4,0.016
"2012",2020-07-03,"US1","LAP03",38030,270,4,0.0148148148148148
"2013",2020-07-04,"US1","LAP03",38060,420,7,0.0166666666666667
"2014",2020-07-05,"US1","LAP03",38020,370,6,0.0162162162162162
"2015",2020-07-06,"US1","LAP03",37970,450,7,0.0155555555555556
"2016",2020-07-07,"US1","LAP03",37930,430,7,0.0162790697674419
"2017",2020-07-08,"US1","LAP03",37990,510,8,0.0156862745098039
"2018",2020-07-09,"US1","LAP03",38030,340,5,0.0147058823529412
"2019",2020-07-10,"US1","LAP03",38030,330,5,0.0151515151515152
"2020",2020-07-11,"US1","LAP03",38020,650,10,0.0153846153846154
"2021",2020-07-12,"US1","LAP03",37990,430,7,0.0162790697674419
"2022",2020-07-13,"US1","LAP03",38090,490,8,0.0163265306122449
"2023",2020-07-14,"US1","LAP03",37980,370,6,0.0162162162162162
"2024",2020-07-15,"US1","LAP03",37960,550,9,0.0163636363636364
"2025",2020-07-16,"US1","LAP03",37990,490,8,0.0163265306122449
"2026",2020-07-17,"US1","LAP03",37980,430,7,0.0162790697674419
"2027",2020-07-18,"US1","LAP03",38010,300,5,0.0166666666666667
"2028",2020-07-19,"US1","LAP03",38040,410,7,0.0170731707317073
"2029",2020-07-20,"US1","LAP03",37990,450,7,0.0155555555555556
"2030",2020-07-21,"US1","LAP03",38000,330,5,0.0151515151515152
"2031",2020-07-22,"US1","LAP03",37970,270,4,0.0148148148148148
"2032",2020-07-23,"US1","LAP03",38010,440,7,0.0159090909090909
"2033",2020-07-24,"US1","LAP03",37970,430,7,0.0162790697674419
"2034",2020-07-25,"US1","LAP03",38030,320,5,0.015625
"2035",2020-07-26,"US1","LAP03",37960,430,7,0.0162790697674419
"2036",2020-07-27,"US1","LAP03",38040,450,7,0.0155555555555556
"2037",2020-07-28,"US1","LAP03",38010,490,8,0.0163265306122449
"2038",2020-07-29,"US1","LAP03",37950,460,7,0.0152173913043478
"2039",2020-07-30,"US1","LAP03",38010,360,6,0.0166666666666667
"2040",2020-07-31,"US1","LAP03",38040,310,5,0.0161290322580645
"2041",2020-08-01,"US1","LAP03",37920,220,4,0.0181818181818182
"2042",2020-08-02,"US1","LAP03",37960,350,6,0.0171428571428571
"2043",2020-08-03,"US1","LAP03",38040,460,7,0.0152173913043478
"2044",2020-08-04,"US1","LAP03",38010,530,8,0.0150943396226415
"2045",2020-08-05,"US1","LAP03",37980,380,6,0.0157894736842105
"2046",2020-08-06,"US1","LAP03",37950,360,6,0.0166666666666667
"2047",2020-08-07,"US1","LAP03",38020,180,3,0.0166666666666667
"2048",2020-08-08,"US1","LAP03",38000,450,7,0.0155555555555556
"2049",2020-08-09,"US1","LAP03",38050,400,6,0.015
"2050",2020-08-10,"US1","LAP03",38000,340,5,0.0147058823529412
"2051",2020-08-11,"US1","LAP03",38000,560,9,0.0160714285714286
"2052",2020-08-12,"US1","LAP03",38020,490,8,0.0163265306122449
"2053",2020-08-13,"US1","LAP03",38040,370,6,0.0162162162162162
"2054",2020-08-14,"US1","LAP03",37970,260,4,0.0153846153846154
"2055",2020-08-15,"US1","LAP03",38020,520,8,0.0153846153846154
"2056",2020-08-16,"US1","LAP03",37990,450,7,0.0155555555555556
"2057",2020-08-17,"US1","LAP03",38010,440,7,0.0159090909090909
"2058",2020-08-18,"US1","LAP03",37990,480,8,0.0166666666666667
"2059",2020-08-19,"US1","LAP03",38000,350,6,0.0171428571428571
"2060",2020-08-20,"US1","LAP03",38000,250,4,0.016
"2061",2020-08-21,"US1","LAP03",37980,230,4,0.0173913043478261
"2062",2020-08-22,"US1","LAP03",38050,380,6,0.0157894736842105
"2063",2020-08-23,"US1","LAP03",38050,340,5,0.0147058823529412
"2064",2020-08-24,"US1","LAP03",38030,340,5,0.0147058823529412
"2065",2020-08-25,"US1","LAP03",37980,400,6,0.015
"2066",2020-08-26,"US1","LAP03",38050,200,3,0.015
"2067",2020-08-27,"US1","LAP03",37980,510,8,0.0156862745098039
"2068",2020-08-28,"US1","LAP03",37960,220,4,0.0181818181818182
"2069",2020-08-29,"US1","LAP03",38030,340,5,0.0147058823529412
"2070",2020-08-30,"US1","LAP03",37970,370,6,0.0162162162162162
"2071",2020-08-31,"US1","LAP03",37990,340,5,0.0147058823529412
"2072",2020-09-01,"US1","LAP03",38060,480,8,0.0166666666666667
"2073",2020-09-02,"US1","LAP03",38040,580,9,0.0155172413793103
"2074",2020-09-03,"US1","LAP03",38030,310,5,0.0161290322580645
"2075",2020-09-04,"US1","LAP03",37970,450,7,0.0155555555555556
"2076",2020-09-05,"US1","LAP03",37990,320,5,0.015625
"2077",2020-09-06,"US1","LAP03",38000,240,4,0.0166666666666667
"2078",2020-09-07,"US1","LAP03",37970,430,7,0.0162790697674419
"2079",2020-09-08,"US1","LAP03",38030,420,7,0.0166666666666667
"2080",2020-09-09,"US1","LAP03",37970,280,4,0.0142857142857143
"2081",2020-09-10,"US1","LAP03",37970,450,7,0.0155555555555556
"2082",2020-09-11,"US1","LAP03",38000,420,7,0.0166666666666667
"2083",2020-09-12,"US1","LAP03",38020,420,7,0.0166666666666667
"2084",2020-09-13,"US1","LAP03",38020,340,5,0.0147058823529412
"2085",2020-09-14,"US1","LAP03",38060,200,3,0.015
"2086",2020-09-15,"US1","LAP03",38040,350,6,0.0171428571428571
"2087",2020-09-16,"US1","LAP03",37990,360,6,0.0166666666666667
"2088",2020-09-17,"US1","LAP03",37980,190,3,0.0157894736842105
"2089",2020-09-18,"US1","LAP03",37950,250,4,0.016
"2090",2020-09-19,"US1","LAP03",37930,380,6,0.0157894736842105
"2091",2020-09-20,"US1","LAP03",38010,460,7,0.0152173913043478
"2092",2020-09-21,"US1","LAP03",38020,350,6,0.0171428571428571
"2093",2020-09-22,"US1","LAP03",37940,300,5,0.0166666666666667
"2094",2020-09-23,"US1","LAP03",37960,320,5,0.015625
"2095",2020-09-24,"US1","LAP03",38060,240,4,0.0166666666666667
"2096",2020-09-25,"US1","LAP03",38040,590,9,0.0152542372881356
"2097",2020-09-26,"US1","LAP03",37920,290,5,0.0172413793103448
"2098",2020-09-27,"US1","LAP03",38010,480,8,0.0166666666666667
"2099",2020-09-28,"US1","LAP03",37970,290,5,0.0172413793103448
"2100",2020-09-29,"US1","LAP03",37970,480,8,0.0166666666666667
"2101",2020-09-30,"US1","LAP03",37970,450,7,0.0155555555555556
"2102",2020-10-01,"US1","LAP03",37990,460,7,0.0152173913043478
"2103",2020-10-02,"US1","LAP03",37920,490,8,0.0163265306122449
"2104",2020-10-03,"US1","LAP03",37960,410,7,0.0170731707317073
"2105",2020-10-04,"US1","LAP03",38020,420,7,0.0166666666666667
"2106",2020-10-05,"US1","LAP03",37980,310,5,0.0161290322580645
"2107",2020-10-06,"US1","LAP03",38050,300,5,0.0166666666666667
"2108",2020-10-07,"US1","LAP03",37980,230,4,0.0173913043478261
"2109",2020-10-08,"US1","LAP03",37980,340,5,0.0147058823529412
"2110",2020-10-09,"US1","LAP03",38050,170,3,0.0176470588235294
"2111",2020-10-10,"US1","LAP03",38050,430,7,0.0162790697674419
"2112",2020-10-11,"US1","LAP03",37940,530,8,0.0150943396226415
"2113",2020-10-12,"US1","LAP03",38000,300,5,0.0166666666666667
"2114",2020-10-13,"US1","LAP03",38010,310,5,0.0161290322580645
"2115",2020-10-14,"US1","LAP03",38000,390,6,0.0153846153846154
"2116",2020-10-15,"US1","LAP03",37970,460,7,0.0152173913043478
"2117",2020-10-16,"US1","LAP03",38000,330,5,0.0151515151515152
"2118",2020-10-17,"US1","LAP03",37950,380,6,0.0157894736842105
"2119",2020-10-18,"US1","LAP03",38000,200,3,0.015
"2120",2020-10-19,"US1","LAP03",37960,450,7,0.0155555555555556
"2121",2020-10-20,"US1","LAP03",37970,300,5,0.0166666666666667
"2122",2020-10-21,"US1","LAP03",37930,410,7,0.0170731707317073
"2123",2020-10-22,"US1","LAP03",37970,400,6,0.015
"2124",2020-10-23,"US1","LAP03",37960,340,5,0.0147058823529412
"2125",2020-10-24,"US1","LAP03",38000,480,8,0.0166666666666667
"2126",2020-10-25,"US1","LAP03",38020,530,8,0.0150943396226415
"2127",2020-10-26,"US1","LAP03",37890,470,8,0.0170212765957447
"2128",2020-10-27,"US1","LAP03",37980,190,3,0.0157894736842105
"2129",2020-10-28,"US1","LAP03",38080,430,7,0.0162790697674419
"2130",2020-10-29,"US1","LAP03",37950,290,5,0.0172413793103448
"2131",2020-10-30,"US1","LAP03",38030,420,7,0.0166666666666667
"2132",2020-10-31,"US1","LAP03",37970,410,7,0.0170731707317073
"2133",2020-11-01,"US1","LAP03",37990,290,5,0.0172413793103448
"2134",2020-11-02,"US1","LAP03",37990,260,4,0.0153846153846154
"2135",2020-11-03,"US1","LAP03",37960,350,6,0.0171428571428571
"2136",2020-11-04,"US1","LAP03",38010,360,6,0.0166666666666667
"2137",2020-11-05,"US1","LAP03",37980,450,7,0.0155555555555556
"2138",2020-11-06,"US1","LAP03",38040,430,7,0.0162790697674419
"2139",2020-11-07,"US1","LAP03",37980,540,9,0.0166666666666667
"2140",2020-11-08,"US1","LAP03",37950,400,6,0.015
"2141",2020-11-09,"US1","LAP03",38050,460,7,0.0152173913043478
"2142",2020-11-10,"US1","LAP03",38030,300,5,0.0166666666666667
"2143",2020-11-11,"US1","LAP03",38030,350,6,0.0171428571428571
"2144",2020-11-12,"US1","LAP03",38050,460,7,0.0152173913043478
"2145",2020-11-13,"US1","LAP03",37970,480,8,0.0166666666666667
"2146",2020-11-14,"US1","LAP03",38080,530,8,0.0150943396226415
"2147",2020-11-15,"US1","LAP03",38050,390,6,0.0153846153846154
"2148",2020-11-16,"US1","LAP03",38010,510,8,0.0156862745098039
"2149",2020-11-17,"US1","LAP03",38000,320,5,0.015625
"2150",2020-11-18,"US1","LAP03",38030,330,5,0.0151515151515152
"2151",2020-11-19,"US1","LAP03",37950,370,6,0.0162162162162162
"2152",2020-11-20,"US1","LAP03",37950,480,8,0.0166666666666667
"2153",2020-11-21,"US1","LAP03",38000,280,4,0.0142857142857143
"2154",2020-11-22,"US1","LAP03",38000,260,4,0.0153846153846154
"2155",2020-11-23,"US1","LAP03",38050,510,8,0.0156862745098039
"2156",2020-11-24,"US1","LAP03",37970,230,4,0.0173913043478261
"2157",2020-11-25,"US1","LAP03",37940,350,6,0.0171428571428571
"2158",2020-11-26,"US1","LAP03",37970,480,8,0.0166666666666667
"2159",2020-11-27,"US1","LAP03",38030,560,9,0.0160714285714286
"2160",2020-11-28,"US1","LAP03",38030,530,8,0.0150943396226415
"2161",2020-11-29,"US1","LAP03",37920,260,4,0.0153846153846154
"2162",2020-11-30,"US1","LAP03",37970,360,6,0.0166666666666667
"2163",2020-12-01,"US1","LAP03",38070,510,8,0.0156862745098039
"2164",2020-12-02,"US1","LAP03",38070,470,8,0.0170212765957447
"2165",2020-12-03,"US1","LAP03",37970,240,4,0.0166666666666667
"2166",2020-12-04,"US1","LAP03",37940,420,7,0.0166666666666667
"2167",2020-12-05,"US1","LAP03",37910,390,6,0.0153846153846154
"2168",2020-12-06,"US1","LAP03",38040,530,8,0.0150943396226415
"2169",2020-12-07,"US1","LAP03",37960,350,6,0.0171428571428571
"2170",2020-12-08,"US1","LAP03",37980,310,5,0.0161290322580645
"2171",2020-12-09,"US1","LAP03",38020,330,5,0.0151515151515152
"2172",2020-12-10,"US1","LAP03",37950,390,6,0.0153846153846154
"2173",2020-12-11,"US1","LAP03",38090,340,5,0.0147058823529412
"2174",2020-12-12,"US1","LAP03",37990,430,7,0.0162790697674419
"2175",2020-12-13,"US1","LAP03",38020,410,7,0.0170731707317073
"2176",2020-12-14,"US1","LAP03",37970,340,5,0.0147058823529412
"2177",2020-12-15,"US1","LAP03",37940,270,4,0.0148148148148148
"2178",2020-12-16,"US1","LAP03",38020,240,4,0.0166666666666667
"2179",2020-12-17,"US1","LAP03",37970,410,7,0.0170731707317073
"2180",2020-12-18,"US1","LAP03",37960,240,4,0.0166666666666667
"2181",2020-12-19,"US1","LAP03",37970,530,8,0.0150943396226415
"2182",2020-12-20,"US1","LAP03",38010,370,6,0.0162162162162162
"2183",2020-12-21,"US1","LAP03",37990,440,7,0.0159090909090909
"2184",2020-12-22,"US1","LAP03",37990,490,8,0.0163265306122449
"2185",2020-12-23,"US1","LAP03",37980,400,6,0.015
"2186",2020-12-24,"US1","LAP03",38050,350,6,0.0171428571428571
"2187",2020-12-25,"US1","LAP03",38020,410,7,0.0170731707317073
"2188",2020-12-26,"US1","LAP03",37960,480,8,0.0166666666666667
"2189",2020-12-27,"US1","LAP03",37960,340,5,0.0147058823529412
"2190",2020-12-28,"US1","LAP03",38010,260,4,0.0153846153846154
"2191",2020-12-29,"US1","LAP03",37940,260,4,0.0153846153846154
"2192",2020-12-30,"US1","LAP03",38080,380,6,0.0157894736842105
"2193",2020-12-31,"US1","LAP03",37950,380,6,0.0157894736842105
"2194",2020-01-01,"US1","USB01",100140,1100,11,0.01
"2195",2020-01-02,"US1","USB01",99950,980,10,0.0102040816326531
"2196",2020-01-03,"US1","USB01",100000,1050,11,0.0104761904761905
"2197",2020-01-04,"US1","USB01",100090,830,8,0.00963855421686747
"2198",2020-01-05,"US1","USB01",99990,1000,10,0.01
"2199",2020-01-06,"US1","USB01",100040,1060,11,0.010377358490566
"2200",2020-01-07,"US1","USB01",100110,810,8,0.00987654320987654
"2201",2020-01-08,"US1","USB01",99850,920,9,0.00978260869565217
"2202",2020-01-09,"US1","USB01",99940,950,10,0.0105263157894737
"2203",2020-01-10,"US1","USB01",99910,970,10,0.0103092783505155
"2204",2020-01-11,"US1","USB01",99910,1060,11,0.010377358490566
"2205",2020-01-12,"US1","USB01",99800,820,8,0.00975609756097561
"2206",2020-01-13,"US1","USB01",100200,770,8,0.0103896103896104
"2207",2020-01-14,"US1","USB01",99900,1010,10,0.0099009900990099
"2208",2020-01-15,"US1","USB01",100090,860,9,0.0104651162790698
"2209",2020-01-16,"US1","USB01",99990,890,9,0.0101123595505618
"2210",2020-01-17,"US1","USB01",100030,1080,11,0.0101851851851852
"2211",2020-01-18,"US1","USB01",100060,1100,11,0.01
"2212",2020-01-19,"US1","USB01",99960,930,9,0.00967741935483871
"2213",2020-01-20,"US1","USB01",99890,1000,10,0.01
"2214",2020-01-21,"US1","USB01",99900,880,9,0.0102272727272727
"2215",2020-01-22,"US1","USB01",100140,960,10,0.0104166666666667
"2216",2020-01-23,"US1","USB01",100010,1040,10,0.00961538461538462
"2217",2020-01-24,"US1","USB01",100020,1030,10,0.00970873786407767
"2218",2020-01-25,"US1","USB01",100060,930,9,0.00967741935483871
"2219",2020-01-26,"US1","USB01",100010,930,9,0.00967741935483871
"2220",2020-01-27,"US1","USB01",100070,870,9,0.0103448275862069
"2221",2020-01-28,"US1","USB01",100060,870,9,0.0103448275862069
"2222",2020-01-29,"US1","USB01",99890,980,10,0.0102040816326531
"2223",2020-01-30,"US1","USB01",99980,1000,10,0.01
"2224",2020-01-31,"US1","USB01",100060,1020,10,0.00980392156862745
"2225",2020-02-01,"US1","USB01",100140,910,9,0.00989010989010989
"2226",2020-02-02,"US1","USB01",100140,1070,11,0.0102803738317757
"2227",2020-02-03,"US1","USB01",99890,950,10,0.0105263157894737
"2228",2020-02-04,"US1","USB01",99930,900,9,0.01
"2229",2020-02-05,"US1","USB01",100060,1080,11,0.0101851851851852
"2230",2020-02-06,"US1","USB01",100090,920,9,0.00978260869565217
"2231",2020-02-07,"US1","USB01",99880,940,9,0.00957446808510638
"2232",2020-02-08,"US1","USB01",100050,880,9,0.0102272727272727
"2233",2020-02-09,"US1","USB01",99890,1100,11,0.01
"2234",2020-02-10,"US1","USB01",100060,1000,10,0.01
"2235",2020-02-11,"US1","USB01",100140,1080,11,0.0101851851851852
"2236",2020-02-12,"US1","USB01",99920,1000,10,0.01
"2237",2020-02-13,"US1","USB01",99990,1130,11,0.00973451327433628
"2238",2020-02-14,"US1","USB01",99950,1070,11,0.0102803738317757
"2239",2020-02-15,"US1","USB01",99780,1100,11,0.01
"2240",2020-02-16,"US1","USB01",99980,1050,11,0.0104761904761905
"2241",2020-02-17,"US1","USB01",100010,1060,11,0.010377358490566
"2242",2020-02-18,"US1","USB01",99990,1010,10,0.0099009900990099
"2243",2020-02-19,"US1","USB01",100200,1000,10,0.01
"2244",2020-02-20,"US1","USB01",100020,1000,10,0.01
"2245",2020-02-21,"US1","USB01",100090,880,9,0.0102272727272727
"2246",2020-02-22,"US1","USB01",100000,940,9,0.00957446808510638
"2247",2020-02-23,"US1","USB01",100100,1140,11,0.00964912280701754
"2248",2020-02-24,"US1","USB01",100040,950,10,0.0105263157894737
"2249",2020-02-25,"US1","USB01",99970,900,9,0.01
"2250",2020-02-26,"US1","USB01",100010,1020,10,0.00980392156862745
"2251",2020-02-27,"US1","USB01",99950,890,9,0.0101123595505618
"2252",2020-02-28,"US1","USB01",100160,970,10,0.0103092783505155
"2253",2020-02-29,"US1","USB01",100090,980,10,0.0102040816326531
"2254",2020-03-01,"US1","USB01",100090,940,9,0.00957446808510638
"2255",2020-03-02,"US1","USB01",99870,940,9,0.00957446808510638
"2256",2020-03-03,"US1","USB01",100080,1060,11,0.010377358490566
"2257",2020-03-04,"US1","USB01",99870,910,9,0.00989010989010989
"2258",2020-03-05,"US1","USB01",99960,1250,13,0.0104
"2259",2020-03-06,"US1","USB01",100040,1060,11,0.010377358490566
"2260",2020-03-07,"US1","USB01",100030,870,9,0.0103448275862069
"2261",2020-03-08,"US1","USB01",99910,840,8,0.00952380952380952
"2262",2020-03-09,"US1","USB01",100110,1080,11,0.0101851851851852
"2263",2020-03-10,"US1","USB01",99850,910,9,0.00989010989010989
"2264",2020-03-11,"US1","USB01",100010,1120,11,0.00982142857142857
"2265",2020-03-12,"US1","USB01",100010,900,9,0.01
"2266",2020-03-13,"US1","USB01",100130,1100,11,0.01
"2267",2020-03-14,"US1","USB01",99880,1110,11,0.00990990990990991
"2268",2020-03-15,"US1","USB01",100160,1100,11,0.01
"2269",2020-03-16,"US1","USB01",100080,950,10,0.0105263157894737
"2270",2020-03-17,"US1","USB01",100110,1120,11,0.00982142857142857
"2271",2020-03-18,"US1","USB01",99950,1080,11,0.0101851851851852
"2272",2020-03-19,"US1","USB01",99940,960,10,0.0104166666666667
"2273",2020-03-20,"US1","USB01",99940,910,9,0.00989010989010989
"2274",2020-03-21,"US1","USB01",99960,1010,10,0.0099009900990099
"2275",2020-03-22,"US1","USB01",99840,1060,11,0.010377358490566
"2276",2020-03-23,"US1","USB01",100040,1140,11,0.00964912280701754
"2277",2020-03-24,"US1","USB01",99990,860,9,0.0104651162790698
"2278",2020-03-25,"US1","USB01",99910,1060,11,0.010377358490566
"2279",2020-03-26,"US1","USB01",99890,1100,11,0.01
"2280",2020-03-27,"US1","USB01",100070,1240,12,0.00967741935483871
"2281",2020-03-28,"US1","USB01",100170,1030,10,0.00970873786407767
"2282",2020-03-29,"US1","USB01",100130,1080,11,0.0101851851851852
"2283",2020-03-30,"US1","USB01",99930,1070,11,0.0102803738317757
"2284",2020-03-31,"US1","USB01",99920,850,9,0.0105882352941176
"2285",2020-04-01,"US1","USB01",99980,880,9,0.0102272727272727
"2286",2020-04-02,"US1","USB01",100030,1210,12,0.00991735537190083
"2287",2020-04-03,"US1","USB01",99950,1000,10,0.01
"2288",2020-04-04,"US1","USB01",100020,1070,11,0.0102803738317757
"2289",2020-04-05,"US1","USB01",100140,990,10,0.0101010101010101
"2290",2020-04-06,"US1","USB01",100050,1130,11,0.00973451327433628
"2291",2020-04-07,"US1","USB01",100070,1000,10,0.01
"2292",2020-04-08,"US1","USB01",99850,870,9,0.0103448275862069
"2293",2020-04-09,"US1","USB01",99980,1000,10,0.01
"2294",2020-04-10,"US1","USB01",100050,1210,12,0.00991735537190083
"2295",2020-04-11,"US1","USB01",99790,950,10,0.0105263157894737
"2296",2020-04-12,"US1","USB01",100070,1110,11,0.00990990990990991
"2297",2020-04-13,"US1","USB01",100080,1160,12,0.0103448275862069
"2298",2020-04-14,"US1","USB01",99990,1030,10,0.00970873786407767
"2299",2020-04-15,"US1","USB01",99960,1090,11,0.0100917431192661
"2300",2020-04-16,"US1","USB01",100020,1050,11,0.0104761904761905
"2301",2020-04-17,"US1","USB01",100090,1070,11,0.0102803738317757
"2302",2020-04-18,"US1","USB01",99950,1040,10,0.00961538461538462
"2303",2020-04-19,"US1","USB01",99930,1010,10,0.0099009900990099
"2304",2020-04-20,"US1","USB01",99920,1060,11,0.010377358490566
"2305",2020-04-21,"US1","USB01",99980,1030,10,0.00970873786407767
"2306",2020-04-22,"US1","USB01",99940,970,10,0.0103092783505155
"2307",2020-04-23,"US1","USB01",99870,1150,12,0.0104347826086957
"2308",2020-04-24,"US1","USB01",99920,950,10,0.0105263157894737
"2309",2020-04-25,"US1","USB01",100090,940,9,0.00957446808510638
"2310",2020-04-26,"US1","USB01",99990,950,10,0.0105263157894737
"2311",2020-04-27,"US1","USB01",99970,1080,11,0.0101851851851852
"2312",2020-04-28,"US1","USB01",99930,1060,11,0.010377358490566
"2313",2020-04-29,"US1","USB01",99950,940,9,0.00957446808510638
"2314",2020-04-30,"US1","USB01",99950,980,10,0.0102040816326531
"2315",2020-05-01,"US1","USB01",100040,950,10,0.0105263157894737
"2316",2020-05-02,"US1","USB01",99990,980,10,0.0102040816326531
"2317",2020-05-03,"US1","USB01",99960,980,10,0.0102040816326531
"2318",2020-05-04,"US1","USB01",99980,1000,10,0.01
"2319",2020-05-05,"US1","USB01",100170,990,10,0.0101010101010101
"2320",2020-05-06,"US1","USB01",99980,830,8,0.00963855421686747
"2321",2020-05-07,"US1","USB01",100060,860,9,0.0104651162790698
"2322",2020-05-08,"US1","USB01",100080,1200,12,0.01
"2323",2020-05-09,"US1","USB01",100000,890,9,0.0101123595505618
"2324",2020-05-10,"US1","USB01",100010,1010,10,0.0099009900990099
"2325",2020-05-11,"US1","USB01",100000,1050,11,0.0104761904761905
"2326",2020-05-12,"US1","USB01",99970,1010,10,0.0099009900990099
"2327",2020-05-13,"US1","USB01",100060,970,10,0.0103092783505155
"2328",2020-05-14,"US1","USB01",99950,1000,10,0.01
"2329",2020-05-15,"US1","USB01",99920,1170,12,0.0102564102564103
"2330",2020-05-16,"US1","USB01",100000,1000,10,0.01
"2331",2020-05-17,"US1","USB01",100060,970,10,0.0103092783505155
"2332",2020-05-18,"US1","USB01",99900,1190,12,0.0100840336134454
"2333",2020-05-19,"US1","USB01",100030,800,8,0.01
"2334",2020-05-20,"US1","USB01",99790,980,10,0.0102040816326531
"2335",2020-05-21,"US1","USB01",99950,910,9,0.00989010989010989
"2336",2020-05-22,"US1","USB01",100010,980,10,0.0102040816326531
"2337",2020-05-23,"US1","USB01",100100,820,8,0.00975609756097561
"2338",2020-05-24,"US1","USB01",100080,860,9,0.0104651162790698
"2339",2020-05-25,"US1","USB01",99910,960,10,0.0104166666666667
"2340",2020-05-26,"US1","USB01",99900,980,10,0.0102040816326531
"2341",2020-05-27,"US1","USB01",100070,850,9,0.0105882352941176
"2342",2020-05-28,"US1","USB01",100070,1140,11,0.00964912280701754
"2343",2020-05-29,"US1","USB01",100120,990,10,0.0101010101010101
"2344",2020-05-30,"US1","USB01",99940,1030,10,0.00970873786407767
"2345",2020-05-31,"US1","USB01",100000,1080,11,0.0101851851851852
"2346",2020-06-01,"US1","USB01",99970,1020,10,0.00980392156862745
"2347",2020-06-02,"US1","USB01",100050,1020,10,0.00980392156862745
"2348",2020-06-03,"US1","USB01",99870,970,10,0.0103092783505155
"2349",2020-06-04,"US1","USB01",99830,810,8,0.00987654320987654
"2350",2020-06-05,"US1","USB01",99970,1170,12,0.0102564102564103
