"","MFG_DATE","PLANT_ID","PRODUCT_ID","RETURNS_RECEIVED"
"1312",2020-08-03,"US1","LAP02",3
"1313",2020-08-04,"US1","LAP02",4
"1314",2020-08-05,"US1","LAP02",4
"1315",2020-08-06,"US1","LAP02",3
"1316",2020-08-07,"US1","LAP02",1
"1317",2020-08-08,"US1","LAP02",2
"1318",2020-08-09,"US1","LAP02",3
"1319",2020-08-10,"US1","LAP02",3
"1320",2020-08-11,"US1","LAP02",4
"1321",2020-08-12,"US1","LAP02",2
"1322",2020-08-13,"US1","LAP02",2
"1323",2020-08-14,"US1","LAP02",4
"1324",2020-08-15,"US1","LAP02",4
"1325",2020-08-16,"US1","LAP02",4
"1326",2020-08-17,"US1","LAP02",2
"1327",2020-08-18,"US1","LAP02",2
"1328",2020-08-19,"US1","LAP02",4
"1329",2020-08-20,"US1","LAP02",2
"1330",2020-08-21,"US1","LAP02",4
"1331",2020-08-22,"US1","LAP02",4
"1332",2020-08-23,"US1","LAP02",4
"1333",2020-08-24,"US1","LAP02",5
"1334",2020-08-25,"US1","LAP02",3
"1335",2020-08-26,"US1","LAP02",3
"1336",2020-08-27,"US1","LAP02",4
"1337",2020-08-28,"US1","LAP02",2
"1338",2020-08-29,"US1","LAP02",4
"1339",2020-08-30,"US1","LAP02",2
"1340",2020-08-31,"US1","LAP02",4
"1341",2020-09-01,"US1","LAP02",2
"1342",2020-09-02,"US1","LAP02",3
"1343",2020-09-03,"US1","LAP02",1
"1344",2020-09-04,"US1","LAP02",3
"1345",2020-09-05,"US1","LAP02",2
"1346",2020-09-06,"US1","LAP02",3
"1347",2020-09-07,"US1","LAP02",4
"1348",2020-09-08,"US1","LAP02",2
"1349",2020-09-09,"US1","LAP02",4
"1350",2020-09-10,"US1","LAP02",4
"1351",2020-09-11,"US1","LAP02",2
"1352",2020-09-12,"US1","LAP02",2
"1353",2020-09-13,"US1","LAP02",4
"1354",2020-09-14,"US1","LAP02",2
"1355",2020-09-15,"US1","LAP02",2
"1356",2020-09-16,"US1","LAP02",3
"1357",2020-09-17,"US1","LAP02",3
"1358",2020-09-18,"US1","LAP02",4
"1359",2020-09-19,"US1","LAP02",1
"1360",2020-09-20,"US1","LAP02",3
"1361",2020-09-21,"US1","LAP02",4
"1362",2020-09-22,"US1","LAP02",2
"1363",2020-09-23,"US1","LAP02",1
"1364",2020-09-24,"US1","LAP02",3
"1365",2020-09-25,"US1","LAP02",4
"1366",2020-09-26,"US1","LAP02",3
"1367",2020-09-27,"US1","LAP02",3
"1368",2020-09-28,"US1","LAP02",1
"1369",2020-09-29,"US1","LAP02",2
"1370",2020-09-30,"US1","LAP02",5
"1371",2020-10-01,"US1","LAP02",2
"1372",2020-10-02,"US1","LAP02",3
"1373",2020-10-03,"US1","LAP02",5
"1374",2020-10-04,"US1","LAP02",2
"1375",2020-10-05,"US1","LAP02",5
"1376",2020-10-06,"US1","LAP02",4
"1377",2020-10-07,"US1","LAP02",2
"1378",2020-10-08,"US1","LAP02",3
"1379",2020-10-09,"US1","LAP02",2
"1380",2020-10-10,"US1","LAP02",4
"1381",2020-10-11,"US1","LAP02",3
"1382",2020-10-12,"US1","LAP02",4
"1383",2020-10-13,"US1","LAP02",1
"1384",2020-10-14,"US1","LAP02",4
"1385",2020-10-15,"US1","LAP02",4
"1386",2020-10-16,"US1","LAP02",3
"1387",2020-10-17,"US1","LAP02",4
"1388",2020-10-18,"US1","LAP02",2
"1389",2020-10-19,"US1","LAP02",4
"1390",2020-10-20,"US1","LAP02",4
"1391",2020-10-21,"US1","LAP02",4
"1392",2020-10-22,"US1","LAP02",1
"1393",2020-10-23,"US1","LAP02",5
"1394",2020-10-24,"US1","LAP02",5
"1395",2020-10-25,"US1","LAP02",4
"1396",2020-10-26,"US1","LAP02",3
"1397",2020-10-27,"US1","LAP02",3
"1398",2020-10-28,"US1","LAP02",4
"1399",2020-10-29,"US1","LAP02",4
"1400",2020-10-30,"US1","LAP02",5
"1401",2020-10-31,"US1","LAP02",1
"1402",2020-11-01,"US1","LAP02",5
"1403",2020-11-02,"US1","LAP02",3
"1404",2020-11-03,"US1","LAP02",2
"1405",2020-11-04,"US1","LAP02",1
"1406",2020-11-05,"US1","LAP02",3
"1407",2020-11-06,"US1","LAP02",4
"1408",2020-11-07,"US1","LAP02",4
"1409",2020-11-08,"US1","LAP02",2
"1410",2020-11-09,"US1","LAP02",4
"1411",2020-11-10,"US1","LAP02",3
"1412",2020-11-11,"US1","LAP02",3
"1413",2020-11-12,"US1","LAP02",2
"1414",2020-11-13,"US1","LAP02",6
"1415",2020-11-14,"US1","LAP02",3
"1416",2020-11-15,"US1","LAP02",4
"1417",2020-11-16,"US1","LAP02",4
"1418",2020-11-17,"US1","LAP02",2
"1419",2020-11-18,"US1","LAP02",2
"1420",2020-11-19,"US1","LAP02",3
"1421",2020-11-20,"US1","LAP02",3
"1422",2020-11-21,"US1","LAP02",2
"1423",2020-11-22,"US1","LAP02",3
"1424",2020-11-23,"US1","LAP02",4
"1425",2020-11-24,"US1","LAP02",2
"1426",2020-11-25,"US1","LAP02",4
"1427",2020-11-26,"US1","LAP02",3
"1428",2020-11-27,"US1","LAP02",5
"1429",2020-11-28,"US1","LAP02",2
"1430",2020-11-29,"US1","LAP02",1
"1431",2020-11-30,"US1","LAP02",4
"1432",2020-12-01,"US1","LAP02",3
"1433",2020-12-02,"US1","LAP02",4
"1434",2020-12-03,"US1","LAP02",2
"1435",2020-12-04,"US1","LAP02",4
"1436",2020-12-05,"US1","LAP02",4
"1437",2020-12-06,"US1","LAP02",5
"1438",2020-12-07,"US1","LAP02",4
"1439",2020-12-08,"US1","LAP02",4
"1440",2020-12-09,"US1","LAP02",2
"1441",2020-12-10,"US1","LAP02",4
"1442",2020-12-11,"US1","LAP02",3
"1443",2020-12-12,"US1","LAP02",3
"1444",2020-12-13,"US1","LAP02",3
"1445",2020-12-14,"US1","LAP02",4
"1446",2020-12-15,"US1","LAP02",2
"1447",2020-12-16,"US1","LAP02",1
"1448",2020-12-17,"US1","LAP02",2
"1449",2020-12-18,"US1","LAP02",2
"1450",2020-12-19,"US1","LAP02",2
"1451",2020-12-20,"US1","LAP02",2
"1452",2020-12-21,"US1","LAP02",2
"1453",2020-12-22,"US1","LAP02",1
"1454",2020-12-23,"US1","LAP02",4
"1455",2020-12-24,"US1","LAP02",2
"1456",2020-12-25,"US1","LAP02",4
"1457",2020-12-26,"US1","LAP02",5
"1458",2020-12-27,"US1","LAP02",4
"1459",2020-12-28,"US1","LAP02",3
"1460",2020-12-29,"US1","LAP02",4
"1461",2020-12-30,"US1","LAP02",2
"1462",2020-12-31,"US1","LAP02",4
"1463",2020-01-01,"US1","LAP03",4
"1464",2020-01-02,"US1","LAP03",4
"1465",2020-01-03,"US1","LAP03",2
"1466",2020-01-04,"US1","LAP03",4
"1467",2020-01-05,"US1","LAP03",2
"1468",2020-01-06,"US1","LAP03",2
"1469",2020-01-07,"US1","LAP03",2
"1470",2020-01-08,"US1","LAP03",4
"1471",2020-01-09,"US1","LAP03",5
"1472",2020-01-10,"US1","LAP03",4
"1473",2020-01-11,"US1","LAP03",4
"1474",2020-01-12,"US1","LAP03",4
"1475",2020-01-13,"US1","LAP03",5
"1476",2020-01-14,"US1","LAP03",4
"1477",2020-01-15,"US1","LAP03",2
"1478",2020-01-16,"US1","LAP03",5
"1479",2020-01-17,"US1","LAP03",2
"1480",2020-01-18,"US1","LAP03",4
"1481",2020-01-19,"US1","LAP03",5
"1482",2020-01-20,"US1","LAP03",4
"1483",2020-01-21,"US1","LAP03",5
"1484",2020-01-22,"US1","LAP03",4
"1485",2020-01-23,"US1","LAP03",4
"1486",2020-01-24,"US1","LAP03",5
"1487",2020-01-25,"US1","LAP03",5
"1488",2020-01-26,"US1","LAP03",6
"1489",2020-01-27,"US1","LAP03",3
"1490",2020-01-28,"US1","LAP03",2
"1491",2020-01-29,"US1","LAP03",3
"1492",2020-01-30,"US1","LAP03",4
"1493",2020-01-31,"US1","LAP03",3
"1494",2020-02-01,"US1","LAP03",3
"1495",2020-02-02,"US1","LAP03",5
"1496",2020-02-03,"US1","LAP03",2
"1497",2020-02-04,"US1","LAP03",4
"1498",2020-02-05,"US1","LAP03",4
"1499",2020-02-06,"US1","LAP03",4
"1500",2020-02-07,"US1","LAP03",4
"1501",2020-02-08,"US1","LAP03",4
"1502",2020-02-09,"US1","LAP03",4
"1503",2020-02-10,"US1","LAP03",3
"1504",2020-02-11,"US1","LAP03",4
"1505",2020-02-12,"US1","LAP03",4
"1506",2020-02-13,"US1","LAP03",4
"1507",2020-02-14,"US1","LAP03",4
"1508",2020-02-15,"US1","LAP03",4
"1509",2020-02-16,"US1","LAP03",4
"1510",2020-02-17,"US1","LAP03",2
"1511",2020-02-18,"US1","LAP03",3
"1512",2020-02-19,"US1","LAP03",3
"1513",2020-02-20,"US1","LAP03",3
"1514",2020-02-21,"US1","LAP03",4
"1515",2020-02-22,"US1","LAP03",4
"1516",2020-02-23,"US1","LAP03",3
"1517",2020-02-24,"US1","LAP03",4
"1518",2020-02-25,"US1","LAP03",4
"1519",2020-02-26,"US1","LAP03",5
"1520",2020-02-27,"US1","LAP03",3
"1521",2020-02-28,"US1","LAP03",4
"1522",2020-02-29,"US1","LAP03",1
"1523",2020-03-01,"US1","LAP03",4
"1524",2020-03-02,"US1","LAP03",2
"1525",2020-03-03,"US1","LAP03",4
"1526",2020-03-04,"US1","LAP03",5
"1527",2020-03-05,"US1","LAP03",4
"1528",2020-03-06,"US1","LAP03",3
"1529",2020-03-07,"US1","LAP03",4
"1530",2020-03-08,"US1","LAP03",3
"1531",2020-03-09,"US1","LAP03",3
"1532",2020-03-10,"US1","LAP03",4
"1533",2020-03-11,"US1","LAP03",2
"1534",2020-03-12,"US1","LAP03",3
"1535",2020-03-13,"US1","LAP03",3
"1536",2020-03-14,"US1","LAP03",5
"1537",2020-03-15,"US1","LAP03",3
"1538",2020-03-16,"US1","LAP03",4
"1539",2020-03-17,"US1","LAP03",2
"1540",2020-03-18,"US1","LAP03",4
"1541",2020-03-19,"US1","LAP03",3
"1542",2020-03-20,"US1","LAP03",4
"1543",2020-03-21,"US1","LAP03",4
"1544",2020-03-22,"US1","LAP03",5
"1545",2020-03-23,"US1","LAP03",5
"1546",2020-03-24,"US1","LAP03",5
"1547",2020-03-25,"US1","LAP03",5
"1548",2020-03-26,"US1","LAP03",3
"1549",2020-03-27,"US1","LAP03",5
"1550",2020-03-28,"US1","LAP03",5
"1551",2020-03-29,"US1","LAP03",5
"1552",2020-03-30,"US1","LAP03",2
"1553",2020-03-31,"US1","LAP03",4
"1554",2020-04-01,"US1","LAP03",4
"1555",2020-04-02,"US1","LAP03",2
"1556",2020-04-03,"US1","LAP03",4
"1557",2020-04-04,"US1","LAP03",3
"1558",2020-04-05,"US1","LAP03",4
"1559",2020-04-06,"US1","LAP03",5
"1560",2020-04-07,"US1","LAP03",4
"1561",2020-04-08,"US1","LAP03",3
"1562",2020-04-09,"US1","LAP03",2
"1563",2020-04-10,"US1","LAP03",3
"1564",2020-04-11,"US1","LAP03",2
"1565",2020-04-12,"US1","LAP03",4
"1566",2020-04-13,"US1","LAP03",2
"1567",2020-04-14,"US1","LAP03",2
"1568",2020-04-15,"US1","LAP03",2
"1569",2020-04-16,"US1","LAP03",4
"1570",2020-04-17,"US1","LAP03",4
"1571",2020-04-18,"US1","LAP03",4
"1572",2020-04-19,"US1","LAP03",3
"1573",2020-04-20,"US1","LAP03",4
"1574",2020-04-21,"US1","LAP03",2
"1575",2020-04-22,"US1","LAP03",3
"1576",2020-04-23,"US1","LAP03",2
"1577",2020-04-24,"US1","LAP03",4
"1578",2020-04-25,"US1","LAP03",2
"1579",2020-04-26,"US1","LAP03",4
"1580",2020-04-27,"US1","LAP03",2
"1581",2020-04-28,"US1","LAP03",4
"1582",2020-04-29,"US1","LAP03",4
"1583",2020-04-30,"US1","LAP03",4
"1584",2020-05-01,"US1","LAP03",5
"1585",2020-05-02,"US1","LAP03",4
"1586",2020-05-03,"US1","LAP03",4
"1587",2020-05-04,"US1","LAP03",2
"1588",2020-05-05,"US1","LAP03",4
"1589",2020-05-06,"US1","LAP03",3
"1590",2020-05-07,"US1","LAP03",4
"1591",2020-05-08,"US1","LAP03",4
"1592",2020-05-09,"US1","LAP03",4
"1593",2020-05-10,"US1","LAP03",5
"1594",2020-05-11,"US1","LAP03",5
"1595",2020-05-12,"US1","LAP03",3
"1596",2020-05-13,"US1","LAP03",4
"1597",2020-05-14,"US1","LAP03",3
"1598",2020-05-15,"US1","LAP03",5
"1599",2020-05-16,"US1","LAP03",1
"1600",2020-05-17,"US1","LAP03",5
"1601",2020-05-18,"US1","LAP03",4
"1602",2020-05-19,"US1","LAP03",3
"1603",2020-05-20,"US1","LAP03",5
"1604",2020-05-21,"US1","LAP03",4
"1605",2020-05-22,"US1","LAP03",3
"1606",2020-05-23,"US1","LAP03",5
"1607",2020-05-24,"US1","LAP03",2
"1608",2020-05-25,"US1","LAP03",4
"1609",2020-05-26,"US1","LAP03",4
"1610",2020-05-27,"US1","LAP03",2
"1611",2020-05-28,"US1","LAP03",4
"1612",2020-05-29,"US1","LAP03",3
"1613",2020-05-30,"US1","LAP03",4
"1614",2020-05-31,"US1","LAP03",3
"1615",2020-06-01,"US1","LAP03",2
"1616",2020-06-02,"US1","LAP03",5
"1617",2020-06-03,"US1","LAP03",3
"1618",2020-06-04,"US1","LAP03",4
"1619",2020-06-05,"US1","LAP03",4
"1620",2020-06-06,"US1","LAP03",5
"1621",2020-06-07,"US1","LAP03",5
"1622",2020-06-08,"US1","LAP03",4
"1623",2020-06-09,"US1","LAP03",4
"1624",2020-06-10,"US1","LAP03",2
"1625",2020-06-11,"US1","LAP03",6
"1626",2020-06-12,"US1","LAP03",2
"1627",2020-06-13,"US1","LAP03",4
"1628",2020-06-14,"US1","LAP03",5
"1629",2020-06-15,"US1","LAP03",2
"1630",2020-06-16,"US1","LAP03",2
"1631",2020-06-17,"US1","LAP03",3
"1632",2020-06-18,"US1","LAP03",4
"1633",2020-06-19,"US1","LAP03",3
"1634",2020-06-20,"US1","LAP03",3
"1635",2020-06-21,"US1","LAP03",3
"1636",2020-06-22,"US1","LAP03",5
"1637",2020-06-23,"US1","LAP03",4
"1638",2020-06-24,"US1","LAP03",4
"1639",2020-06-25,"US1","LAP03",4
"1640",2020-06-26,"US1","LAP03",5
"1641",2020-06-27,"US1","LAP03",3
"1642",2020-06-28,"US1","LAP03",3
"1643",2020-06-29,"US1","LAP03",4
"1644",2020-06-30,"US1","LAP03",1
"1645",2020-07-01,"US1","LAP03",4
"1646",2020-07-02,"US1","LAP03",4
"1647",2020-07-03,"US1","LAP03",4
"1648",2020-07-04,"US1","LAP03",4
"1649",2020-07-05,"US1","LAP03",5
"1650",2020-07-06,"US1","LAP03",4
"1651",2020-07-07,"US1","LAP03",2
"1652",2020-07-08,"US1","LAP03",3
"1653",2020-07-09,"US1","LAP03",5
"1654",2020-07-10,"US1","LAP03",2
"1655",2020-07-11,"US1","LAP03",3
"1656",2020-07-12,"US1","LAP03",4
"1657",2020-07-13,"US1","LAP03",4
"1658",2020-07-14,"US1","LAP03",3
"1659",2020-07-15,"US1","LAP03",3
"1660",2020-07-16,"US1","LAP03",2
"1661",2020-07-17,"US1","LAP03",4
"1662",2020-07-18,"US1","LAP03",4
"1663",2020-07-19,"US1","LAP03",4
"1664",2020-07-20,"US1","LAP03",4
"1665",2020-07-21,"US1","LAP03",4
"1666",2020-07-22,"US1","LAP03",2
"1667",2020-07-23,"US1","LAP03",3
"1668",2020-07-24,"US1","LAP03",3
"1669",2020-07-25,"US1","LAP03",3
"1670",2020-07-26,"US1","LAP03",4
"1671",2020-07-27,"US1","LAP03",4
"1672",2020-07-28,"US1","LAP03",1
"1673",2020-07-29,"US1","LAP03",4
"1674",2020-07-30,"US1","LAP03",3
"1675",2020-07-31,"US1","LAP03",3
"1676",2020-08-01,"US1","LAP03",2
"1677",2020-08-02,"US1","LAP03",3
"1678",2020-08-03,"US1","LAP03",3
"1679",2020-08-04,"US1","LAP03",4
"1680",2020-08-05,"US1","LAP03",4
"1681",2020-08-06,"US1","LAP03",4
"1682",2020-08-07,"US1","LAP03",4
"1683",2020-08-08,"US1","LAP03",2
"1684",2020-08-09,"US1","LAP03",5
"1685",2020-08-10,"US1","LAP03",2
"1686",2020-08-11,"US1","LAP03",3
"1687",2020-08-12,"US1","LAP03",5
"1688",2020-08-13,"US1","LAP03",5
"1689",2020-08-14,"US1","LAP03",4
"1690",2020-08-15,"US1","LAP03",4
"1691",2020-08-16,"US1","LAP03",2
"1692",2020-08-17,"US1","LAP03",5
"1693",2020-08-18,"US1","LAP03",4
"1694",2020-08-19,"US1","LAP03",5
"1695",2020-08-20,"US1","LAP03",3
"1696",2020-08-21,"US1","LAP03",2
"1697",2020-08-22,"US1","LAP03",4
"1698",2020-08-23,"US1","LAP03",4
"1699",2020-08-24,"US1","LAP03",3
"1700",2020-08-25,"US1","LAP03",2
"1701",2020-08-26,"US1","LAP03",5
"1702",2020-08-27,"US1","LAP03",5
"1703",2020-08-28,"US1","LAP03",4
"1704",2020-08-29,"US1","LAP03",4
"1705",2020-08-30,"US1","LAP03",5
"1706",2020-08-31,"US1","LAP03",4
"1707",2020-09-01,"US1","LAP03",4
"1708",2020-09-02,"US1","LAP03",4
"1709",2020-09-03,"US1","LAP03",2
"1710",2020-09-04,"US1","LAP03",4
"1711",2020-09-05,"US1","LAP03",3
"1712",2020-09-06,"US1","LAP03",4
"1713",2020-09-07,"US1","LAP03",4
"1714",2020-09-08,"US1","LAP03",2
"1715",2020-09-09,"US1","LAP03",5
"1716",2020-09-10,"US1","LAP03",2
"1717",2020-09-11,"US1","LAP03",4
"1718",2020-09-12,"US1","LAP03",3
"1719",2020-09-13,"US1","LAP03",5
"1720",2020-09-14,"US1","LAP03",4
"1721",2020-09-15,"US1","LAP03",3
"1722",2020-09-16,"US1","LAP03",5
"1723",2020-09-17,"US1","LAP03",3
"1724",2020-09-18,"US1","LAP03",4
"1725",2020-09-19,"US1","LAP03",2
"1726",2020-09-20,"US1","LAP03",5
"1727",2020-09-21,"US1","LAP03",4
"1728",2020-09-22,"US1","LAP03",5
"1729",2020-09-23,"US1","LAP03",5
"1730",2020-09-24,"US1","LAP03",2
"1731",2020-09-25,"US1","LAP03",4
"1732",2020-09-26,"US1","LAP03",4
"1733",2020-09-27,"US1","LAP03",2
"1734",2020-09-28,"US1","LAP03",2
"1735",2020-09-29,"US1","LAP03",4
"1736",2020-09-30,"US1","LAP03",3
"1737",2020-10-01,"US1","LAP03",4
"1738",2020-10-02,"US1","LAP03",4
"1739",2020-10-03,"US1","LAP03",2
"1740",2020-10-04,"US1","LAP03",5
"1741",2020-10-05,"US1","LAP03",3
"1742",2020-10-06,"US1","LAP03",3
"1743",2020-10-07,"US1","LAP03",2
"1744",2020-10-08,"US1","LAP03",2
"1745",2020-10-09,"US1","LAP03",3
"1746",2020-10-10,"US1","LAP03",4
"1747",2020-10-11,"US1","LAP03",3
"1748",2020-10-12,"US1","LAP03",3
"1749",2020-10-13,"US1","LAP03",5
"1750",2020-10-14,"US1","LAP03",4
"1751",2020-10-15,"US1","LAP03",3
"1752",2020-10-16,"US1","LAP03",3
"1753",2020-10-17,"US1","LAP03",3
"1754",2020-10-18,"US1","LAP03",4
"1755",2020-10-19,"US1","LAP03",3
"1756",2020-10-20,"US1","LAP03",2
"1757",2020-10-21,"US1","LAP03",3
"1758",2020-10-22,"US1","LAP03",4
"1759",2020-10-23,"US1","LAP03",3
"1760",2020-10-24,"US1","LAP03",3
"1761",2020-10-25,"US1","LAP03",4
"1762",2020-10-26,"US1","LAP03",4
"1763",2020-10-27,"US1","LAP03",3
"1764",2020-10-28,"US1","LAP03",6
"1765",2020-10-29,"US1","LAP03",4
"1766",2020-10-30,"US1","LAP03",3
"1767",2020-10-31,"US1","LAP03",4
"1768",2020-11-01,"US1","LAP03",2
"1769",2020-11-02,"US1","LAP03",5
"1770",2020-11-03,"US1","LAP03",3
"1771",2020-11-04,"US1","LAP03",3
"1772",2020-11-05,"US1","LAP03",4
"1773",2020-11-06,"US1","LAP03",4
"1774",2020-11-07,"US1","LAP03",5
"1775",2020-11-08,"US1","LAP03",2
"1776",2020-11-09,"US1","LAP03",4
"1777",2020-11-10,"US1","LAP03",5
"1778",2020-11-11,"US1","LAP03",4
"1779",2020-11-12,"US1","LAP03",5
"1780",2020-11-13,"US1","LAP03",4
"1781",2020-11-14,"US1","LAP03",4
"1782",2020-11-15,"US1","LAP03",4
"1783",2020-11-16,"US1","LAP03",4
"1784",2020-11-17,"US1","LAP03",3
"1785",2020-11-18,"US1","LAP03",2
"1786",2020-11-19,"US1","LAP03",4
"1787",2020-11-20,"US1","LAP03",4
"1788",2020-11-21,"US1","LAP03",2
"1789",2020-11-22,"US1","LAP03",3
"1790",2020-11-23,"US1","LAP03",4
"1791",2020-11-24,"US1","LAP03",2
"1792",2020-11-25,"US1","LAP03",3
"1793",2020-11-26,"US1","LAP03",4
"1794",2020-11-27,"US1","LAP03",5
"1795",2020-11-28,"US1","LAP03",4
"1796",2020-11-29,"US1","LAP03",4
"1797",2020-11-30,"US1","LAP03",2
"1798",2020-12-01,"US1","LAP03",4
"1799",2020-12-02,"US1","LAP03",5
"1800",2020-12-03,"US1","LAP03",2
"1801",2020-12-04,"US1","LAP03",6
"1802",2020-12-05,"US1","LAP03",4
"1803",2020-12-06,"US1","LAP03",4
"1804",2020-12-07,"US1","LAP03",4
"1805",2020-12-08,"US1","LAP03",5
"1806",2020-12-09,"US1","LAP03",4
"1807",2020-12-10,"US1","LAP03",3
"1808",2020-12-11,"US1","LAP03",4
"1809",2020-12-12,"US1","LAP03",4
"1810",2020-12-13,"US1","LAP03",4
"1811",2020-12-14,"US1","LAP03",4
"1812",2020-12-15,"US1","LAP03",2
"1813",2020-12-16,"US1","LAP03",4
"1814",2020-12-17,"US1","LAP03",6
"1815",2020-12-18,"US1","LAP03",3
"1816",2020-12-19,"US1","LAP03",5
"1817",2020-12-20,"US1","LAP03",3
"1818",2020-12-21,"US1","LAP03",4
"1819",2020-12-22,"US1","LAP03",5
"1820",2020-12-23,"US1","LAP03",5
"1821",2020-12-24,"US1","LAP03",3
"1822",2020-12-25,"US1","LAP03",5
"1823",2020-12-26,"US1","LAP03",3
"1824",2020-12-27,"US1","LAP03",4
"1825",2020-12-28,"US1","LAP03",4
"1826",2020-12-29,"US1","LAP03",5
"1827",2020-12-30,"US1","LAP03",3
"1828",2020-12-31,"US1","LAP03",2
"1829",2020-01-01,"US1","LAP03",4
"1830",2020-01-02,"US1","LAP03",3
"1831",2020-01-03,"US1","LAP03",4
"1832",2020-01-04,"US1","LAP03",4
"1833",2020-01-05,"US1","LAP03",3
"1834",2020-01-06,"US1","LAP03",5
"1835",2020-01-07,"US1","LAP03",3
"1836",2020-01-08,"US1","LAP03",4
"1837",2020-01-09,"US1","LAP03",4
"1838",2020-01-10,"US1","LAP03",4
"1839",2020-01-11,"US1","LAP03",4
"1840",2020-01-12,"US1","LAP03",5
"1841",2020-01-13,"US1","LAP03",5
"1842",2020-01-14,"US1","LAP03",5
"1843",2020-01-15,"US1","LAP03",4
"1844",2020-01-16,"US1","LAP03",6
"1845",2020-01-17,"US1","LAP03",4
"1846",2020-01-18,"US1","LAP03",4
"1847",2020-01-19,"US1","LAP03",4
"1848",2020-01-20,"US1","LAP03",4
"1849",2020-01-21,"US1","LAP03",4
"1850",2020-01-22,"US1","LAP03",3
"1851",2020-01-23,"US1","LAP03",2
"1852",2020-01-24,"US1","LAP03",5
"1853",2020-01-25,"US1","LAP03",4
"1854",2020-01-26,"US1","LAP03",3
"1855",2020-01-27,"US1","LAP03",4
"1856",2020-01-28,"US1","LAP03",2
"1857",2020-01-29,"US1","LAP03",4
"1858",2020-01-30,"US1","LAP03",2
"1859",2020-01-31,"US1","LAP03",2
"1860",2020-02-01,"US1","LAP03",4
"1861",2020-02-02,"US1","LAP03",4
"1862",2020-02-03,"US1","LAP03",2
"1863",2020-02-04,"US1","LAP03",4
"1864",2020-02-05,"US1","LAP03",2
"1865",2020-02-06,"US1","LAP03",4
"1866",2020-02-07,"US1","LAP03",4
"1867",2020-02-08,"US1","LAP03",3
"1868",2020-02-09,"US1","LAP03",3
"1869",2020-02-10,"US1","LAP03",3
"1870",2020-02-11,"US1","LAP03",4
"1871",2020-02-12,"US1","LAP03",4
"1872",2020-02-13,"US1","LAP03",2
"1873",2020-02-14,"US1","LAP03",4
"1874",2020-02-15,"US1","LAP03",3
"1875",2020-02-16,"US1","LAP03",3
"1876",2020-02-17,"US1","LAP03",5
"1877",2020-02-18,"US1","LAP03",5
"1878",2020-02-19,"US1","LAP03",4
"1879",2020-02-20,"US1","LAP03",4
"1880",2020-02-21,"US1","LAP03",4
"1881",2020-02-22,"US1","LAP03",5
"1882",2020-02-23,"US1","LAP03",3
"1883",2020-02-24,"US1","LAP03",5
"1884",2020-02-25,"US1","LAP03",4
"1885",2020-02-26,"US1","LAP03",2
"1886",2020-02-27,"US1","LAP03",2
"1887",2020-02-28,"US1","LAP03",4
"1888",2020-03-01,"US1","LAP03",4
"1889",2020-03-02,"US1","LAP03",4
"1890",2020-03-03,"US1","LAP03",2
"1891",2020-03-04,"US1","LAP03",3
"1892",2020-03-05,"US1","LAP03",4
"1893",2020-03-06,"US1","LAP03",3
"1894",2020-03-07,"US1","LAP03",5
"1895",2020-03-08,"US1","LAP03",5
"1896",2020-03-09,"US1","LAP03",4
"1897",2020-03-10,"US1","LAP03",5
"1898",2020-03-11,"US1","LAP03",5
"1899",2020-03-12,"US1","LAP03",4
"1900",2020-03-13,"US1","LAP03",4
"1901",2020-03-14,"US1","LAP03",5
"1902",2020-03-15,"US1","LAP03",3
"1903",2020-03-16,"US1","LAP03",3
"1904",2020-03-17,"US1","LAP03",4
"1905",2020-03-18,"US1","LAP03",6
"1906",2020-03-19,"US1","LAP03",5
"1907",2020-03-20,"US1","LAP03",4
"1908",2020-03-21,"US1","LAP03",4
"1909",2020-03-22,"US1","LAP03",4
"1910",2020-03-23,"US1","LAP03",2
"1911",2020-03-24,"US1","LAP03",4
"1912",2020-03-25,"US1","LAP03",7
"1913",2020-03-26,"US1","LAP03",3
"1914",2020-03-27,"US1","LAP03",1
"1915",2020-03-28,"US1","LAP03",4
"1916",2020-03-29,"US1","LAP03",4
"1917",2020-03-30,"US1","LAP03",2
"1918",2020-03-31,"US1","LAP03",2
"1919",2020-04-01,"US1","LAP03",4
"1920",2020-04-02,"US1","LAP03",5
"1921",2020-04-03,"US1","LAP03",6
"1922",2020-04-04,"US1","LAP03",4
"1923",2020-04-05,"US1","LAP03",5
"1924",2020-04-06,"US1","LAP03",4
"1925",2020-04-07,"US1","LAP03",4
"1926",2020-04-08,"US1","LAP03",4
"1927",2020-04-09,"US1","LAP03",2
"1928",2020-04-10,"US1","LAP03",2
"1929",2020-04-11,"US1","LAP03",4
"1930",2020-04-12,"US1","LAP03",3
"1931",2020-04-13,"US1","LAP03",3
"1932",2020-04-14,"US1","LAP03",2
"1933",2020-04-15,"US1","LAP03",4
"1934",2020-04-16,"US1","LAP03",2
"1935",2020-04-17,"US1","LAP03",4
"1936",2020-04-18,"US1","LAP03",4
"1937",2020-04-19,"US1","LAP03",4
"1938",2020-04-20,"US1","LAP03",4
"1939",2020-04-21,"US1","LAP03",4
"1940",2020-04-22,"US1","LAP03",3
"1941",2020-04-23,"US1","LAP03",5
"1942",2020-04-24,"US1","LAP03",6
"1943",2020-04-25,"US1","LAP03",4
"1944",2020-04-26,"US1","LAP03",5
"1945",2020-04-27,"US1","LAP03",3
